buld_nm,승강기번호,주소,고장,고장일자,,sido,sigungu,buld_nm,,,,,,,,
일곡빌딩(황제노래방),301-02057,대전광역시 중구 충무로 173 (문창동),Y,2011.12.10,,대전광역시,중구,충무로,,,,,,,,
삼산신성미소지움아파트,403-03270,"인천광역시 부평구 수변로 334 (삼산동, 신성미소지움아파트)",Y,2010.12.15,,인천광역시,부평구,수변로,,,,,,,,
더파크365,150-05258,서울특별시 영등포구 선유동1로 50  (당산동3가),Y,2010.8.3,,서울특별시,영등포구,선유동1로,,,,,,,,
서린프라자,689-01951,울산광역시 울주군 범서읍 구영로 78 ,Y,2011.6.15,,울산광역시,울주군,범서읍,,,,,,,,
하이츠빌딩,200-01838,강원도 춘천시 김유정로 1885 (퇴계동),Y,2011.9.15,,강원도,춘천시,김유정로,,,,,,,,
라이프타운,156-02609,서울특별시 동작구 상도로13길 30 (상도동),Y,2010.9.10,,서울특별시,동작구,상도로13길,,,,,,,,
주안고시텔,402-02878,인천광역시 남구 석바위로53번길 30 (주안동),Y,2010.8.29,,인천광역시,남구,석바위로53번길,,,,,,,,
샘골동산,331-04014,충청남도 천안시 서북구 부성4길 13 (두정동),Y,2014.3.23,,충청남도,천안시,서북구,,,,,,,,
샘골동산,331-04014,충청남도 천안시 서북구 부성4길 13 (두정동),Y,2013.7.27,,충청남도,천안시,서북구,,,,,,,,
(주)파티웨딩유,441-03283,경기도 수원시 권선구 세화로 218  (서둔동),Y,2013.8.31,,경기도,수원시,권선구,,,,,,,,
진원스타타워빌딩,343-00917,"충청남도 당진시 당진중앙2로 103-8 , 224-4 진원스타타워빌딩  (읍내동, 진원스타타워)",Y,2013.7.11,,충청남도,당진시,당진중앙2로,진원스타타워빌딩,"(읍내동,",진원스타타워),,,,,
명이빌딩,560-04705,전라북도 전주시 완산구 호암로 63 (효자동2가),Y,2012.1.26,,전라북도,전주시,완산구,,,,,,,,
연화마을 STX 칸6단지아파트,336-03030,충청남도 아산시 배방읍 연화로 11 ,Y,2013.9.25,,충청남도,아산시,배방읍,,,,,,,,
상주청리초등학교,742-00356,경상북도 상주시 청리면 청하2길 39 ,Y,2010.6.23,,경상북도,상주시,청리면,,,,,,,,
로얄타워,137-08922,서울특별시 서초구 서초중앙로 43 (서초동),Y,2014.7.9,,서울특별시,서초구,서초중앙로,,,,,,,,
잠실레이크타워,138-07285,서울특별시 송파구 석촌호수로 140 (삼전동),Y,2011.10.31,,서울특별시,송파구,석촌호수로,,,,,,,,
힐스테이트2단지상가,135-14527,서울특별시 강남구 봉은사로 471 (삼성동),Y,2014.8.17,,서울특별시,강남구,봉은사로,,,,,,,,
힐스테이트2단지상가,135-14527,서울특별시 강남구 봉은사로 471 (삼성동),Y,2014.7.13,,서울특별시,강남구,봉은사로,,,,,,,,
힐스테이트2단지상가,135-14527,서울특별시 강남구 봉은사로 471 (삼성동),Y,2014.5.10,,서울특별시,강남구,봉은사로,,,,,,,,
돈의문센트레빌아파트,120-02766,서울특별시 서대문구 독립문로14길 33 (냉천동),Y,2017.9.19,,서울특별시,서대문구,독립문로14길,,,,,,,,
돈의문센트레빌아파트,120-02788,서울특별시 서대문구 독립문로14길 33 (냉천동),Y,2016.8.13,,서울특별시,서대문구,독립문로14길,,,,,,,,
더붐상가,561-02870,전라북도 전주시 덕진구 명륜4길 17 (덕진동1가),Y,2010.12.13,,전라북도,전주시,덕진구,,,,,,,,
방배어울림아파트,137-08405,서울특별시 서초구 명달로1길 51 (방배동),Y,2012.2.2,,서울특별시,서초구,명달로1길,,,,,,,,
창현빌딩,711-01036,대구광역시 달성군 다사읍 대실역북로 11 ,Y,2016.3.22,,대구광역시,달성군,다사읍,,,,,,,,
창현빌딩,711-01036,대구광역시 달성군 다사읍 대실역북로 11 ,Y,2015.4.6,,대구광역시,달성군,다사읍,,,,,,,,
창현빌딩,711-01036,대구광역시 달성군 다사읍 대실역북로 11 ,Y,2014.8.29,,대구광역시,달성군,다사읍,,,,,,,,
창현빌딩,711-01036,대구광역시 달성군 다사읍 대실역북로 11 ,Y,2015.4.23,,대구광역시,달성군,다사읍,,,,,,,,
휴먼시아동화마을1단지,445-03775,"경기도 화성시 봉담읍 동화길 81-13 , 관리사무소",Y,2009.4.7,,경기도,화성시,봉담읍,관리사무소,,,,,,,
휴먼시아동화마을1단지,445-03780,"경기도 화성시 봉담읍 동화길 81-13 , 관리사무소",Y,2008.10.30,,경기도,화성시,봉담읍,관리사무소,,,,,,,
마곡푸르지오아파트,157-04876,서울특별시 강서구 방화대로34길 88 (방화동),Y,2016.11.24,,서울특별시,강서구,방화대로34길,,,,,,,,
횡성군소규모요양시설,225-00204,강원도 횡성군 안흥면 안흥로 24-2 ,Y,2011.1.9,,강원도,횡성군,안흥면,,,,,,,,
예스에이피엠아파트,120-02450,서울특별시 서대문구 이화여대1길 10 (대현동) 예스에이피엠아파트 10층 관리사무소,Y,2013.4.22,,서울특별시,서대문구,이화여대1길,10층,관리사무소,,,,,,
예스에이피엠아파트,120-02450,서울특별시 서대문구 이화여대1길 10 (대현동) 예스에이피엠아파트 10층 관리사무소,Y,2013.2.24,,서울특별시,서대문구,이화여대1길,10층,관리사무소,,,,,,
마치빌딩1,503-01814,광주광역시 남구 노대실로 48 (노대동),Y,2014.6.11,,광주광역시,남구,노대실로,,,,,,,,
은평뉴타운폭포동(1관리소),122-02811,서울특별시 은평구 진관1로 77-8 (진관동),Y,2013.4.22,,서울특별시,은평구,진관1로,,,,,,,,
현진빌딩,240-00743,강원도 동해시 한섬로 111-7 (천곡동),Y,2011.10.23,,강원도,동해시,한섬로,,,,,,,,
도계고등학교,245-00401,강원도 삼척시 도계읍 도계느티로 69 ,Y,2010.4.1,,강원도,삼척시,도계읍,,,,,,,,
송파파크데일2단지,138-07639,서울특별시 송파구 성내천로47길 38 (마천동),Y,2015.9.14,,서울특별시,송파구,성내천로47길,,,,,,,,
포일자이아파트,437-01220,경기도 의왕시 내손로 13 (내손동),Y,2016.3.6,,경기도,의왕시,내손로,,,,,,,,
신승빌딩,331-07122,충청남도 천안시 서북구 충무로 155 (쌍용동),Y,2012.10.21,,충청남도,천안시,서북구,,,,,,,,
부띠크모나코,137-08357,서울특별시 서초구 서초대로 397 (서초동),Y,2010.9.22,,서울특별시,서초구,서초대로,,,,,,,,
부띠크모나코,137-08357,서울특별시 서초구 서초대로 397 (서초동),Y,2011.9.15,,서울특별시,서초구,서초대로,,,,,,,,
삼익하이빌,122-02299,서울특별시 은평구 증산로21길 38-9 (신사동),Y,2014.9.20,,서울특별시,은평구,증산로21길,,,,,,,,
대광로제비앙아파트,217-00852,"강원도 속초시 온정로1길 11-8 대광로제비앙아파트 (조양동, 대광로제비앙아파트)",Y,2017.8.26,,강원도,속초시,온정로1길,대광로제비앙아파트),,,,,,,
서정마을8단지,412-02903,"경기도 고양시 덕양구 서정로 4  (행신동, 서정마을8단지아파트)",Y,2010.1.7,,경기도,고양시,덕양구,서정마을8단지아파트),,,,,,,
뉴알프스관광모텔,570-02608,전라북도 익산시 목천로5길 13 (인화동1가),Y,2011.11.9,,전라북도,익산시,목천로5길,,,,,,,,
예정글라,690-03873,"제주특별자치도 제주시 도령로 64 (연동, 예정글라)",Y,2012.6.21,,제주특별자치도,제주시,도령로,,,,,,,,
대치퍼스트빌딩,135-13437,서울특별시 강남구 삼성로 155 (대치동),Y,2014.7.1,,서울특별시,강남구,삼성로,,,,,,,,
대치퍼스트빌딩,135-13439,서울특별시 강남구 삼성로 155 (대치동),Y,2011.9.14,,서울특별시,강남구,삼성로,,,,,,,,
대치퍼스트빌딩,135-13437,서울특별시 강남구 삼성로 155 (대치동),Y,2011.9.15,,서울특별시,강남구,삼성로,,,,,,,,
광장자이아파트,143-02218,서울특별시 광진구 광나루로 595 (광장동),Y,2011.1.11,,서울특별시,광진구,광나루로,,,,,,,,
M호텔,130-02911,서울특별시 동대문구 장안벚꽃로 11 (장안동),Y,2012.1.22,,서울특별시,동대문구,장안벚꽃로,,,,,,,,
행신3차SK VIEW 아파트,412-02625,"경기도 고양시 덕양구 행신로 131-11 (행신동, 행신3차에스케이뷰아파트)",Y,2010.6.7,,경기도,고양시,덕양구,행신3차에스케이뷰아파트),,,,,,,
행신3차SK VIEW 아파트,412-02691,"경기도 고양시 덕양구 행신로 131-11 (행신동, 행신3차에스케이뷰아파트)",Y,2011.1.7,,경기도,고양시,덕양구,행신3차에스케이뷰아파트),,,,,,,
행신3차SK VIEW 아파트,412-02691,"경기도 고양시 덕양구 행신로 131-11 (행신동, 행신3차에스케이뷰아파트)",Y,2010.12.27,,경기도,고양시,덕양구,행신3차에스케이뷰아파트),,,,,,,
행신3차SK VIEW 아파트,412-02691,"경기도 고양시 덕양구 행신로 131-11 (행신동, 행신3차에스케이뷰아파트)",Y,2010.12.26,,경기도,고양시,덕양구,행신3차에스케이뷰아파트),,,,,,,
행신3차SK VIEW 아파트,412-02652,"경기도 고양시 덕양구 행신로 131-11 (행신동, 행신3차에스케이뷰아파트)",Y,2011.1.2,,경기도,고양시,덕양구,행신3차에스케이뷰아파트),,,,,,,
행신3차SK VIEW 아파트,412-02624,"경기도 고양시 덕양구 행신로 131-11 (행신동, 행신3차에스케이뷰아파트)",Y,2010.3.29,,경기도,고양시,덕양구,행신3차에스케이뷰아파트),,,,,,,
천동휴먼시아2단지아파트,300-01779,대전광역시 동구 대전로542번길 78-1 (천동),Y,2016.2.13,,대전광역시,동구,대전로542번길,,,,,,,,
칠곡경북대학교병원,702-04146,대구광역시 북구 호국로 807  (학정동),Y,2017.9.8,,대구광역시,북구,호국로,,,,,,,,
칠곡경북대학교병원,702-04494,대구광역시 북구 호국로 807  (학정동),Y,2017.5.12,,대구광역시,북구,호국로,,,,,,,,
칠곡경북대학교병원,702-04200,대구광역시 북구 호국로 807  (학정동),Y,2016.3.20,,대구광역시,북구,호국로,,,,,,,,
칠곡경북대학교병원,702-04145,대구광역시 북구 호국로 807  (학정동),Y,2013.1.8,,대구광역시,북구,호국로,,,,,,,,
칠곡경북대학교병원,702-04148,대구광역시 북구 호국로 807  (학정동),Y,2011.8.11,,대구광역시,북구,호국로,,,,,,,,
칠곡경북대학교병원,702-04145,대구광역시 북구 호국로 807  (학정동),Y,2011.8.3,,대구광역시,북구,호국로,,,,,,,,
칠곡경북대학교병원,702-04153,대구광역시 북구 호국로 807  (학정동),Y,2011.9.20,,대구광역시,북구,호국로,,,,,,,,
칠곡경북대학교병원,702-04153,대구광역시 북구 호국로 807  (학정동),Y,2011.9.20,,대구광역시,북구,호국로,,,,,,,,
롯데마트마석점,472-04823,경기도 남양주시 화도읍 경춘로 1992 ,Y,2015.6.18,,경기도,남양주시,화도읍,,,,,,,,
롯데마트마석점,472-04812,경기도 남양주시 화도읍 경춘로 1992 ,Y,2015.2.21,,경기도,남양주시,화도읍,,,,,,,,
성진오피스텔,151-03203,서울특별시 관악구 봉천로14길 6-13 (신림동),Y,2011.8.25,,서울특별시,관악구,봉천로14길,,,,,,,,
그린프라자,790-01416,경상북도 포항시 남구 지곡로 247 (지곡동),Y,2017.7.19,,경상북도,포항시,남구,,,,,,,,
송파파인타운 6단지아파트,138-06825,서울특별시 송파구 충민로6길 14 (장지동),Y,2012.3.22,,서울특별시,송파구,충민로6길,,,,,,,,
송파파인타운 6단지아파트,138-06807,서울특별시 송파구 충민로6길 14 (장지동),Y,2010.8.5,,서울특별시,송파구,충민로6길,,,,,,,,
신안실크밸리아파트,435-02964,경기도 군포시 대야1로6번길 22 (대야미동),Y,2010.7.31,,경기도,군포시,대야1로6번길,,,,,,,,
황학아크로타워,100-06116,서울특별시 중구 퇴계로 447 (황학동),Y,2015.8.6,,서울특별시,중구,퇴계로,,,,,,,,
황학아크로타워,100-06116,서울특별시 중구 퇴계로 447 (황학동),Y,2015.8.6,,서울특별시,중구,퇴계로,,,,,,,,
내덕2동주민센터,360-02521,충청북도 청주시 청원구 충청대로 28 (내덕동),Y,2011.8.11,,충청북도,청주시,청원구,,,,,,,,
하늘마루,300-02122,대전광역시 동구 용운로147번길 59-1 (용운동),Y,2014.7.27,,대전광역시,동구,용운로147번길,,,,,,,,
영진빌,445-06113,경기도 화성시 동탄지성로 340 (반월동),Y,2011.9.26,,경기도,화성시,동탄지성로,,,,,,,,
대구테크노파크,702-03581,대구광역시 북구 경대로17길 47 (복현동),Y,2011.9.15,,대구광역시,북구,경대로17길,,,,,,,,
상도동더샵아파트,156-02530,서울특별시 동작구 장승배기로4길 9 (상도동，상도 더샵아파트),Y,2013.8.6,,서울특별시,동작구,장승배기로4길,,,,,,,,
라움아파트,134-03130,서울특별시 강동구 상암로15길 34 (암사동),Y,2012.3.23,,서울특별시,강동구,상암로15길,,,,,,,,
라움아파트,134-03130,서울특별시 강동구 상암로15길 34 (암사동),Y,2012.3.5,,서울특별시,강동구,상암로15길,,,,,,,,
성지빌딩,339-00386,세종특별자치시  조치원읍 행복12길 3 ,Y,2011.2.14,,세종특별자치시,조치원읍,행복12길,,,,,,,,
동화아이위시,711-01102,대구광역시 달성군 다사읍 대실역북로 55 ,Y,2010.9.6,,대구광역시,달성군,다사읍,,,,,,,,
동화아이위시,711-01095,대구광역시 달성군 다사읍 대실역북로 55 ,Y,2010.6.4,,대구광역시,달성군,다사읍,,,,,,,,
동화아이위시,711-01101,대구광역시 달성군 다사읍 대실역북로 55 ,Y,2010.9.8,,대구광역시,달성군,다사읍,,,,,,,,
미도빌딩,314-00585,충청남도 공주시 신관로 54-1 (신관동),Y,2014.2.27,,충청남도,공주시,신관로,,,,,,,,
(주)국태기업 청기와장례식장,401-00408,인천광역시 동구 방축로177번길 23 (송림동),Y,2010.7.28,,인천광역시,동구,방축로177번길,,,,,,,,
푸르지오캐슬B단지,730-03615,경상북도 구미시 산책길 7 (송정동),Y,2017.1.12,,경상북도,구미시,산책길,,,,,,,,
푸르지오캐슬B단지,730-03546,경상북도 구미시 산책길 7 (송정동),Y,2016.7.19,,경상북도,구미시,산책길,,,,,,,,
푸르지오캐슬B단지,730-03546,경상북도 구미시 산책길 7 (송정동),Y,2016.7.25,,경상북도,구미시,산책길,,,,,,,,
푸르지오캐슬B단지,730-03547,경상북도 구미시 산책길 7 (송정동),Y,2015.11.7,,경상북도,구미시,산책길,,,,,,,,
푸르지오캐슬B단지,730-03547,경상북도 구미시 산책길 7 (송정동),Y,2015.10.26,,경상북도,구미시,산책길,,,,,,,,
푸르지오캐슬B단지,730-03546,경상북도 구미시 산책길 7 (송정동),Y,2016.8.11,,경상북도,구미시,산책길,,,,,,,,
푸르지오캐슬B단지,730-03528,경상북도 구미시 산책길 7 (송정동),Y,2010.6.23,,경상북도,구미시,산책길,,,,,,,,
푸르지오캐슬B단지,730-03551,경상북도 구미시 산책길 7 (송정동),Y,2011.3.16,,경상북도,구미시,산책길,,,,,,,,
푸르지오캐슬B단지,730-03551,경상북도 구미시 산책길 7 (송정동),Y,2010.12.24,,경상북도,구미시,산책길,,,,,,,,
푸르지오캐슬B단지,730-03547,경상북도 구미시 산책길 7 (송정동),Y,2011.4.19,,경상북도,구미시,산책길,,,,,,,,
푸르지오캐슬B단지,730-03551,경상북도 구미시 산책길 7 (송정동),Y,2011.4.18,,경상북도,구미시,산책길,,,,,,,,
푸르지오캐슬B단지,730-03548,경상북도 구미시 산책길 7 (송정동),Y,2010.11.30,,경상북도,구미시,산책길,,,,,,,,
푸르지오캐슬B단지,730-03546,경상북도 구미시 산책길 7 (송정동),Y,2011.4.11,,경상북도,구미시,산책길,,,,,,,,
푸르지오캐슬B단지,730-03547,경상북도 구미시 산책길 7 (송정동),Y,2014.2.5,,경상북도,구미시,산책길,,,,,,,,
푸르지오캐슬B단지,730-03518,경상북도 구미시 산책길 7 (송정동),Y,2010.7.24,,경상북도,구미시,산책길,,,,,,,,
푸르지오캐슬B단지,730-03551,경상북도 구미시 산책길 7 (송정동),Y,2011.3.28,,경상북도,구미시,산책길,,,,,,,,
푸르지오캐슬B단지,730-03547,경상북도 구미시 산책길 7 (송정동),Y,2010.12.12,,경상북도,구미시,산책길,,,,,,,,
푸르지오캐슬B단지,730-03551,경상북도 구미시 산책길 7 (송정동),Y,2010.11.5,,경상북도,구미시,산책길,,,,,,,,
푸르지오캐슬B단지,730-03518,경상북도 구미시 산책길 7 (송정동),Y,2010.3.22,,경상북도,구미시,산책길,,,,,,,,
